Circuit,time,FPI,WindSustained,GustSustained,Thresholds
TAIWAN,10/24/2021 14:40,2.950242262,18.490924,39.49706858,31/46
MACIEL,10/24/2021 14:40,0,4.316139264,29.45770787,28/42
OLIVER,10/24/2021 14:40,1.862923833,10.49848118,40.1790841,29/42
CANEBRAKE,10/24/2021 14:40,0.784541039,4.902268147,30.8055154,31/46
BUCKNER,10/24/2021 14:40,0.962044015,1.976844567,26.75064313,31/45
COLLINS,10/24/2021 14:40,2.251787823,1.959413162,29.91666713,31/43
ROSA,10/24/2021 14:40,5.603933918,1.438636146,24.68167322,31/46
CAESAR,10/24/2021 14:40,8.014175487,13.65076379,42.25211631,31/45
METTLER,10/24/2021 14:40,4.377772849,11.45835748,36.53527772,23/37
JEEP,10/24/2021 14:40,6.446378855,0.971956677,32.26681202,27/43
MARCUS,10/24/2021 14:40,4.416175678,4.126174315,33.46733695,31/46
GNATCATCHER,10/24/2021 14:40,1.301103749,18.46451965,39.06858836,31/46
GINGER,10/24/2021 14:40,2.781955685,1.040668495,28.41244317,28/40
SOGGY,10/24/2021 14:40,4.910572635,12.03214017,40.23166625,28/40
DYSART,10/24/2021 14:40,12.471589,2.21230308,34.4512795,31/46
ZONE,10/24/2021 14:40,1.847629915,13.91846215,38.3604653,31/46
FERRARA,10/24/2021 14:40,5.02657614,7.988332883,31.93178252,31/46
DIAMONDBACK,10/24/2021 14:40,0.673976181,7.536103934,30.41700675,31/42
RMV 1243,10/24/2021 14:40,5.517260875,11.30801202,40.12812338,31/46
GOLDSMITH,10/24/2021 14:40,1.922178826,1.139545553,30.52092573,31/45
STEEL,10/24/2021 14:40,7.552652675,8.493785048,36.53125879,30/43
HONEYCRISP,10/24/2021 14:40,3.547475846,4.058482511,34.92866226,29/42
LOCKNER,10/24/2021 14:40,0.784317095,0.730621158,32.88349191,31/45
ENCHANTED,10/24/2021 14:40,0.469802038,4.256086311,35.10716118,31/46
BALCOM,10/24/2021 14:40,4.153042869,11.72328408,36.66786203,31/46
FINGAL,10/24/2021 14:40,2.166090063,23.47323172,41.97858843,31/46
CASSIDY,10/24/2021 14:40,3.05038333,1.044240971,28.46903875,31/46
AMETHYST,10/24/2021 14:40,1.131403062,1.564718904,31.76203473,31/46
ALOLA #2,10/24/2021 14:40,3.381750889,4.630324932,28.27900012,31/44
WHITECLIFF,10/24/2021 14:40,5.79453719,4.903275038,30.85681225,31/46
ATENTO,10/24/2021 14:40,0.869390269,0.086192659,32.62358729,31/46
GILLIBRAND,10/24/2021 14:40,9.269223066,4.99763908,30.50965695,31/46
RAINBOW,10/24/2021 14:40,7.692864202,12.47483019,44.12465297,31/46
Kuehner,10/24/2021 14:40,2.975733734,11.49309833,41.8484934,31/46
HILLFIELD,10/24/2021 14:40,6.357294002,5.930025147,37.36316927,31/46
BING,10/24/2021 14:40,8.263000561,11.02039463,41.2729218,31/45
FANO,10/24/2021 14:40,3.982843954,3.858650641,24.06152446,28/40
STRATHERN,10/24/2021 14:40,0.866202898,6.385832832,31.27117662,31/46
MIDDLE ROAD,10/24/2021 14:40,1.888693319,17.39233025,45.16922887,26/42
ECHO,10/24/2021 14:40,3.828675783,0.810131299,27.27490114,31/46
REJADA,10/24/2021 14:40,1.603600351,15.92507252,43.40366175,31/46
CAIN RANCH,10/24/2021 14:40,1.611891877,2.577776945,28.20658282,31/46
JONAGOLD,10/24/2021 14:40,0.543799357,6.736714309,25.12300818,28/39
MORELLO,10/24/2021 14:50,5.539935015,16.56771343,41.80121026,31/45
CLARINET,10/24/2021 14:50,1.441619406,12.24696,40.47132296,31/46
BIG ROCK,10/24/2021 14:50,0.738330627,1.124184191,29.33202674,31/46
HILLCREST,10/24/2021 14:50,6.306906674,11.11412362,36.67039817,31/45
SOGGY,10/24/2021 14:50,4.923015085,12.71688568,33.9197429,28/40
ACCENT,10/24/2021 14:50,12.09145082,6.874991239,39.52436948,27/38
STEEL,10/24/2021 14:50,7.919378345,9.201401754,35.84802305,30/43
STRATHERN,10/24/2021 14:50,1.182703918,9.337287506,39.69858002,31/46
SWEETWATER,10/24/2021 14:50,0.323769251,1.218722015,23.49383584,31/46
ESTABAN,10/24/2021 14:50,1.843759332,19.44490899,41.6296433,31/45
ALOLA #2,10/24/2021 14:50,3.16177996,4.919428167,30.66936521,31/44
PASCAL,10/24/2021 14:50,4.598936915,0,29.82876438,31/44
TIMBER CANYON,10/24/2021 14:50,10.3307276,2.056090773,31.97775474,31/46
LOUCKS,10/24/2021 14:50,3.359907996,10.42826873,30.52598287,31/46
ERRINGER,10/24/2021 14:50,0.550613228,2.760681832,35.56328906,31/45
COLLINS,10/24/2021 14:50,2.52651112,2.814510794,30.8155973,31/43
ANACONDA,10/24/2021 14:50,5.154975704,7.010935079,37.60725496,31/42
CARMELITA,10/24/2021 14:50,0.5234672,10.46941227,35.36111817,31/46
PETIT,10/24/2021 14:50,5.120824372,21.11291607,39.98388361,31/46
BIRCHIM,10/24/2021 14:50,9.648665972,2.056324702,39.55948692,31/46
STAGHORN,10/24/2021 14:50,2.599862265,4.479387057,29.53221694,31/46
VETERANS,10/24/2021 14:50,0.910264912,12.00058682,35.26731797,31/46
STUBBY,10/24/2021 14:50,4.201516146,5.738781171,29.99580252,31/46
REVERSE PEAK,10/24/2021 14:50,1.291180338,5.328472084,28.75143853,31/46
ATENTO,10/24/2021 14:50,0.34428346,0,30.13870061,31/46
DYSART,10/24/2021 14:50,13.09544919,3.628004601,34.3300666,31/46
WHITECLIFF,10/24/2021 14:50,5.9650225,4.102815675,34.9800531,31/46
ROSA,10/24/2021 14:50,5.223166444,2.491109421,35.00764427,31/46
PICK,10/24/2021 14:50,3.537629372,10.94518223,33.08755885,31/46
DE MILLE,10/24/2021 14:50,1.11898514,0.23479822,33.75588262,31/46
ZONE,10/24/2021 14:50,1.518064652,14.45633818,41.26968578,31/46
PHEASANT,10/24/2021 14:50,3.608489113,9.949424356,35.44322093,31/45
TOWNSHIP,10/24/2021 14:50,3.451287014,4.588563017,31.86512231,31/45
BEAR VALLEY,10/24/2021 14:50,1.225503495,2.815377266,36.00325081,18/29
Kuehner,10/24/2021 14:50,2.16569016,12.38015519,36.47635073,31/46
AMETHYST,10/24/2021 14:50,1.041205563,1.009196362,35.63680496,31/46
LANGER,10/24/2021 14:50,4.740305077,2.191811738,35.12999926,31/45
PARINA,10/24/2021 14:50,7.452473064,7.837443772,33.91992471,28/36
FINGAL,10/24/2021 14:50,2.004990512,24.92838149,43.01566351,31/46
SAVORY,10/24/2021 14:50,0.43354872,2.535238574,33.71378235,29/42
STAR ROCK,10/24/2021 14:50,4.959120464,3.600840751,33.63175264,31/44
ECHO,10/24/2021 14:50,3.379724947,1.476800129,26.89339619,31/46
AMBERCREST,10/24/2021 14:50,0.114290516,7.122050821,28.7364226,31/44
BENCH,10/24/2021 14:50,2.022235466,12.75669915,38.88032431,29/42
TAIWAN,10/24/2021 14:50,3.382832101,18.81708351,40.47712952,31/46
BUCKNER,10/24/2021 14:50,1.123897867,1.304991385,32.78626857,31/45
VERA CRUZ,10/24/2021 14:50,4.489462316,0.892430519,29.68235531,28/42
CANEBRAKE,10/24/2021 14:50,0.702439003,4.205241598,35.89875343,31/46
METTLER,10/24/2021 14:50,4.294193003,11.39989039,41.55275904,23/37
CORSAIR,10/24/2021 14:50,0.436509833,10.21250924,34.23659055,30/42
SAGINAW,10/24/2021 14:50,0.418827178,9.981469538,35.0339805,24/40
CUTHBERT,10/24/2021 14:50,4.112829962,9.821392543,36.54385266,31/46
MARCUS,10/24/2021 14:50,4.145768424,5.228739317,39.21833729,31/46
FERRARA,10/24/2021 14:50,5.284705115,8.3585811,37.33987707,31/46
HONEYCRISP,10/24/2021 14:50,4.092614502,2.683530699,32.77282788,29/42
BOUQUET,10/24/2021 14:50,0.180032813,12.06688676,31.03543408,31/46
LOCKNER,10/24/2021 14:50,1.312543651,0.586087595,29.71435906,31/45
BADGER,10/24/2021 14:50,2.207780581,2.188734565,30.59609319,31/46
GREAT SALT,10/24/2021 14:50,0.110407002,2.025830775,33.29902606,29/42
TAPO,10/24/2021 14:50,0,5.137267008,32.44575111,31/46
BALCOM,10/24/2021 14:50,4.778330486,11.51572567,42.51666733,31/46
STEARNS,10/24/2021 14:50,0,12.95724819,38.31515213,31/46
RANIER,10/24/2021 14:50,3.069190524,8.798340354,34.17745414,31/45
GUITAR,10/24/2021 14:50,1.44375218,5.317222956,37.34779436,31/46
VARGAS,10/24/2021 14:50,2.032682057,12.76107692,39.12993589,31/46
ACOSTA,10/24/2021 14:50,3.724018683,15.64052461,46.58923582,31/46
DUKE,10/24/2021 14:50,2.868574546,2.060003773,32.09431449,30/46
TAGGERT,10/24/2021 14:50,6.406327642,5.517981403,32.53708517,31/46
GLASSCOCK,10/24/2021 14:50,4.959954965,5.847090461,33.1273372,31/45
NAPOLEON,10/24/2021 14:50,1.868938063,5.37014342,37.41896788,31/45
RICARDO,10/24/2021 14:50,1.724618752,6.0492804,31.87085529,31/46
TUBA,10/24/2021 14:50,7.258284304,14.87938164,39.3096138,31/46
VERDEMONT,10/24/2021 14:50,5.101800718,11.50545022,35.31148319,31/46
STORES,10/24/2021 14:50,4.150947103,11.11050414,38.10638017,31/46
KINSEY,10/24/2021 14:50,7.24812035,4.688684335,31.85618181,31/46
ZENDA,10/24/2021 14:50,0.590369079,11.96293386,39.6198685,31/46
CONDOR,10/24/2021 14:50,1.582988711,11.79108443,41.1856413,31/46
TUFA,10/24/2021 14:50,7.735813267,26.02688845,42.58284036,31/46
CHAWA,10/24/2021 14:50,0.131217693,9.852118688,38.64643364,31/46
PYLE,10/24/2021 14:50,3.754226076,8.440025445,35.31033757,28/44
BLACKHILLS,10/24/2021 14:50,1.032519677,5.258421059,34.62118278,31/46
MOCCASIN,10/24/2021 14:50,0.195829741,0,25.58351595,31/46
PLATEAU,10/24/2021 14:50,3.117798816,9.282251905,32.3042051,31/46
BUCKHORN,10/24/2021 14:50,5.012992429,8.017464976,36.44439213,31/46
BIANCO,10/24/2021 14:50,3.33030675,11.51820794,33.91919753,31/40
CALGROVE,10/24/2021 14:50,4.710275379,3.940372992,29.87115861,31/46
MODJESKA,10/24/2021 14:50,3.455948404,9.908244835,35.46626325,30/44
GABBERT,10/24/2021 14:50,4.782957406,6.470992594,34.4214696,31/46
MORGANSTEIN,10/24/2021 14:50,7.248135197,16.68760353,40.38237973,31/46
CAESAR,10/24/2021 14:50,8.134964336,14.34588601,35.08016693,31/45
ROUNDEL,10/24/2021 14:50,5.008356345,28.1672014,46.01085756,31/44
FLYING D,10/24/2021 14:50,4.684769796,10.55726311,31.92928994,31/46
PURCHASE,10/24/2021 14:50,4.863786447,4.435248341,26.03262596,31/46
COVENTRY,10/24/2021 14:50,0.20242784,7.964436126,32.00918517,31/46
FORTUNE,10/24/2021 14:50,1.750304559,29.90282334,46.47922827,31/45
VIDEO,10/24/2021 14:50,12.47629365,1.540598801,26.38399591,28/45
OAK KNOLL,10/24/2021 14:50,2.679135321,4.383743311,33.88599047,31/46
RED BOX,10/24/2021 14:50,5.252305824,12.21154168,37.81606716,31/46
OAK GLEN,10/24/2021 14:50,1.841160032,9.844795024,33.38693837,27/41
WINERY,10/24/2021 14:50,2.429824469,7.893524562,32.45439985,29/42
FROZEN,10/24/2021 14:50,3.504973903,0,35.31661782,31/46
ICEHOUSE,10/24/2021 14:50,9.090435027,0,24.09378544,31/46
GUNSITE,10/24/2021 14:50,0,10.52407525,42.0006515,31/46
FANO,10/24/2021 14:50,3.863495526,3.801172926,34.66885931,28/40
SADDLEBACK,10/24/2021 14:50,3.570578567,12.02357471,38.30563947,31/46
CASSIDY,10/24/2021 14:50,3.216096858,1.991589047,30.64198301,31/46
ANTON,10/24/2021 14:50,8.269172229,10.63559458,36.31518665,31/46
NORTHPARK,10/24/2021 14:50,1.440318768,4.620324716,30.22273782,31/46
EVERETT,10/24/2021 14:50,5.141056156,25.39331112,48.24128844,31/46
DAVENPORT,10/24/2021 14:50,3.356251088,3.242088998,36.33601656,31/46
TANAGER,10/24/2021 14:50,9.157354393,6.328793698,35.28388731,30.67/44.07
MACIEL,10/24/2021 14:50,0.297559844,4.518994552,36.57407674,28/42
SANTORINI,10/24/2021 14:50,0,6.049230591,34.71388948,31/42
BING,10/24/2021 14:50,8.077979386,10.28897577,42.65135346,31/45
CLUB OAKS,10/24/2021 14:50,1.430307338,0,24.83426395,31/46
JORDAN,10/24/2021 14:50,1.565813174,6.256397952,33.23119819,27/46
LARCH,10/24/2021 14:50,3.170538963,2.861298544,30.11248824,31/46
BOOTLEGGER,10/24/2021 14:50,7.417693418,0,30.42768656,31/46
WOBEGONE,10/24/2021 14:50,2.651984037,5.403157162,32.59060312,28/40
DARTMOUTH,10/24/2021 14:50,4.400410147,2.651525091,27.94077912,31/45
IMPALA,10/24/2021 14:50,2.029767682,5.95896034,37.02661327,31/46
TOGA,10/24/2021 14:50,1.220447611,8.553432118,33.60274029,31/41.7
RACER,10/24/2021 14:50,5.603868308,5.743995899,39.02266111,31/46
VIENTO,10/24/2021 14:50,8.984177009,5.03641618,35.80653798,31/46
CALSTATE,10/24/2021 14:50,1.628669156,0.800606972,30.96567463,31/46
FLAKE,10/24/2021 14:50,9.012486699,7.030123356,30.75272667,28/36
PINE COVE,10/24/2021 14:50,4.323297005,5.624758649,34.47305735,27/44
NAPA,10/24/2021 14:50,2.825317351,7.741061679,39.74792887,28/39
LYONS,10/24/2021 14:50,9.084947038,7.003982717,33.09512939,31/46
ARLENE,10/24/2021 14:50,0.529897661,4.32453429,33.54073484,31/46
JONAGOLD,10/24/2021 14:50,0.235759946,6.33179491,38.27533332,28/39
GOWAN,10/24/2021 14:50,5.642036244,8.741202108,36.71023329,31/46
GILLIBRAND,10/24/2021 14:50,9.616302032,5.563036985,29.88592472,31/46
LOPEZ,10/24/2021 14:50,0.941291957,0,31.31769064,31/46
SUTT,10/24/2021 14:50,4.3881552,5.720654347,32.97577299,31/46
RANKIN,10/24/2021 14:50,2.950609722,5.582232102,41.29948193,31/46
SONOMA,10/24/2021 14:50,4.303705061,5.668613428,36.54310977,27/39
ANGUS,10/24/2021 14:50,2.453310978,27.6853401,49.47652644,31/46
EASTER,10/24/2021 14:50,1.504053211,19.1985232,38.94611848,29/41
CAIN RANCH,10/24/2021 14:50,1.104718356,3.190587119,28.12822371,31/46
PYTHON,10/24/2021 14:50,3.797819629,11.2911621,32.21852522,31/46
ENCHANTED,10/24/2021 14:50,0.376503071,4.399079775,34.16551558,31/46
GILMAN,10/24/2021 14:50,5.352582862,1.444888217,26.82754008,31/45
ROS,10/24/2021 14:50,0.295090518,0,34.17451717,27/39
JEEP,10/24/2021 14:50,6.288922775,1.211907357,29.38797832,27/43
JULIUS,10/24/2021 14:50,4.944835874,0,31.43195519,31/46
BELPAC,10/24/2021 14:50,2.049867039,0,29.62119918,31/42.42
CAMP BALDY,10/24/2021 14:50,0.394403701,3.731276431,33.70171531,31/46
ENERGY,10/24/2021 14:50,4.529962067,19.77416473,46.01663444,31/46
MIDDLE ROAD,10/24/2021 14:50,1.71656957,17.76509207,34.60629045,26/42
SAUNDERS,10/24/2021 14:50,4.537112136,10.44447987,39.41009478,27/44
BLUE CUT,10/24/2021 14:50,3.656706554,1.474881372,27.55959254,31/46
GINGER,10/24/2021 14:50,3.066725813,0.48049239,32.19817316,28/40
RMV 1243,10/24/2021 14:50,5.5743581,10.97659113,37.44446851,31/46
ICE HOUSE,10/24/2021 14:50,4.195848398,11.30675403,37.85152959,31/46
CUDDEBACK,10/24/2021 14:50,1.598646679,1.316198303,28.00887861,23/37
SNOW VALLEY,10/24/2021 14:50,3.008865914,7.39144625,37.61623336,31/46
HILLFIELD,10/24/2021 14:50,6.76540217,6.474483422,32.63326176,31/46
TWIN LAKES,10/24/2021 14:50,0.176236684,11.56884341,44.87817875,31/45
RAINBOW,10/24/2021 14:50,7.943019799,13.51222034,35.74448927,31/46
GOLDSMITH,10/24/2021 14:50,1.800876821,2.387199414,30.82926696,31/45
GRAPEVINE PEAK,10/24/2021 14:50,2.934592986,3.316882954,34.36956257,31/46
OLIVER,10/24/2021 14:50,1.729076625,11.70549348,40.38902422,29/42
COBRA,10/24/2021 14:50,2.216987306,3.483874227,27.39851855,31/42
DIAMONDBACK,10/24/2021 14:50,1.032623281,9.195543702,30.62253222,31/42
BONNEVILLE,10/24/2021 14:50,0.081571748,0,35.30600269,28/40
THACHER,10/24/2021 14:50,0,12.05165107,42.02441159,29/46
GREEN RIVER,10/24/2021 14:50,0.43083606,2.669173964,33.39784444,30.55/39.5
REJADA,10/24/2021 14:50,1.201974657,16.98437066,44.79596222,31/46
SHOVEL,10/24/2021 14:50,0.893458854,9.133663673,39.13870477,25/40
AVANTI,10/24/2021 14:50,7.593379113,3.400278813,31.41433059,31/46
FOOTHILL,10/24/2021 14:50,0,1.76958023,33.09549652,26/36
HAMPSHIRE,10/24/2021 14:50,4.128290556,5.731075518,29.98089142,31/45
LAUDA,10/24/2021 14:50,0.536992139,5.863756784,32.68519215,31/45
RUSTIC,10/24/2021 14:50,8.214296347,16.29792461,32.75773787,31/46
DONLON,10/24/2021 14:50,1.811390114,9.339788894,33.27923936,31/46
GALENA,10/24/2021 14:50,0.602305156,9.240071435,38.46771172,31/46
CASTRO,10/24/2021 14:50,5.216467618,14.06308798,42.35358484,29/46
GNATCATCHER,10/24/2021 14:50,1.371349845,19.3596796,42.65067914,31/46
TAHQUITZ,10/24/2021 14:50,3.955657994,2.564637237,28.9933223,31/46
LAZARO,10/24/2021 14:50,8.317506251,13.23800646,39.6842003,28/40
PATRICIA,10/24/2021 14:50,5.032263403,11.72003586,38.35019938,31/46
CABANA,10/24/2021 14:50,5.295045581,2.470650563,25.30902024,31/46
SAND CANYON,10/24/2021 14:50,5.452322569,0,28.77294717,31/46
SCHMIDT,10/24/2021 14:50,0.805000219,11.61131515,35.33497077,31/44
CONINE,10/24/2021 14:50,6.121826094,7.709775864,29.09144933,28/40
PATRICIA,10/24/2021 15:00,5.277247727,9.655126628,33.00380439,31/46
AMETHYST,10/24/2021 15:00,1.128961283,1.964766829,30.43420144,31/46
GILMAN,10/24/2021 15:00,5.571398092,2.795676352,30.1136323,31/45
GOLDSMITH,10/24/2021 15:00,2.000166037,1.890604188,29.34676286,31/45
VERA CRUZ,10/24/2021 15:00,4.786633306,1.374825343,33.71331379,28/42
TOWNSHIP,10/24/2021 15:00,4.296214898,5.594528816,32.23714613,31/45
Kuehner,10/24/2021 15:00,1.972725645,11.23894576,29.68505045,31/46
ZONE,10/24/2021 15:00,0.976093361,14.58356352,46.89298033,31/46
BOUQUET,10/24/2021 15:00,0,12.01581026,40.09699777,31/46
MACIEL,10/24/2021 15:00,0.504368487,4.455052836,33.08764702,28/42
SNOW VALLEY,10/24/2021 15:00,2.514348345,7.384418625,33.72743258,31/46
JONAGOLD,10/24/2021 15:00,0.62724779,7.06150287,30.99810753,28/39
STAR ROCK,10/24/2021 15:00,4.823294078,2.193590983,32.96078409,31/44
LANGER,10/24/2021 15:00,5.801812562,3.446262596,32.63123998,31/45
BEAR VALLEY,10/24/2021 15:00,0.808876347,3.384055637,34.19525911,18/29
GILLIBRAND,10/24/2021 15:00,8.988555267,5.020628977,33.40589431,31/46
AMBERCREST,10/24/2021 15:00,0,6.078764826,33.52271267,31/44
CASSIDY,10/24/2021 15:00,3.071434581,1.743590301,31.16014822,31/46
CANEBRAKE,10/24/2021 15:00,0.559062456,4.477083875,29.59296498,31/46
BLUE CUT,10/24/2021 15:00,3.97427288,0.911247289,31.03209884,31/46
CABANA,10/24/2021 15:00,5.292742295,1.423365411,34.43237266,31/46
SAVORY,10/24/2021 15:00,0.42357167,3.239977145,34.9402025,29/42
JEEP,10/24/2021 15:00,6.755705487,1.701387825,28.13404868,27/43
BING,10/24/2021 15:00,8.165591131,11.41665071,38.46514014,31/45
PYTHON,10/24/2021 15:00,3.268684768,11.96089407,37.84580063,31/46
SAND CANYON,10/24/2021 15:00,5.759969365,0.362405791,31.1183772,31/46
DARTMOUTH,10/24/2021 15:00,4.441004378,2.179180344,37.55818899,31/45
BADGER,10/24/2021 15:00,2.813535639,0.130315224,32.27228111,31/46
PICK,10/24/2021 15:00,3.647164528,9.451857255,34.96848828,31/46
CLARINET,10/24/2021 15:00,1.710322776,12.4673998,37.89813808,31/46
DONLON,10/24/2021 15:00,1.941719395,9.609022856,41.06718602,31/46
HILLCREST,10/24/2021 15:00,6.119621687,11.32937397,39.83403178,31/45
ANACONDA,10/24/2021 15:00,5.149585476,7.002810187,33.68996214,31/42
RUSTIC,10/24/2021 15:00,8.211506703,15.10454344,36.60926963,31/46
STRATHERN,10/24/2021 15:00,1.37921787,10.35524402,36.75074643,31/46
GUNSITE,10/24/2021 15:00,0,9.438774027,34.75210593,31/46
SCHMIDT,10/24/2021 15:00,0.698453402,10.17637882,31.30004566,31/44
PASCAL,10/24/2021 15:00,4.784988958,0,31.71703975,31/44
NAPA,10/24/2021 15:00,2.538382419,7.773855505,29.42249188,28/39
HAMPSHIRE,10/24/2021 15:00,3.389643707,4.168924087,30.39550176,31/45
GRAPEVINE PEAK,10/24/2021 15:00,2.855380144,3.528064168,30.69052243,31/46
COLLINS,10/24/2021 15:00,1.494674983,2.334724387,30.43294248,31/43
SAUNDERS,10/24/2021 15:00,4.189573515,10.38045683,40.33104078,27/44
SWEETWATER,10/24/2021 15:00,0.223003248,0,29.11423139,31/46
HILLFIELD,10/24/2021 15:00,6.581484908,6.154857272,30.12696567,31/46
RAINBOW,10/24/2021 15:00,7.97153801,11.70740873,27.87891408,31/46
AVANTI,10/24/2021 15:00,7.501320532,4.903748557,27.70059341,31/46
TWIN LAKES,10/24/2021 15:00,0,11.19149041,39.41605497,31/45
CARMELITA,10/24/2021 15:00,0.661102799,9.509864254,30.80062506,31/46
COBRA,10/24/2021 15:00,2.321903412,4.260475001,31.98109446,31/42
DIAMONDBACK,10/24/2021 15:00,1.31420721,9.010050524,36.57806198,31/42
ENERGY,10/24/2021 15:00,4.901968766,18.78862728,44.75184093,31/46
FORTUNE,10/24/2021 15:00,1.939394871,30.22056065,41.79670972,31/45
STEARNS,10/24/2021 15:00,0.495770772,13.69465326,36.68370918,31/46
FROZEN,10/24/2021 15:00,3.790336653,0,31.84092406,31/46
TAPO,10/24/2021 15:00,0.640330394,3.725754153,32.13777428,31/46
STORES,10/24/2021 15:00,4.21171922,10.59599363,39.7985704,31/46
VIENTO,10/24/2021 15:00,8.998288234,4.154943716,31.20079497,31/46
ACCENT,10/24/2021 15:00,12.31177318,7.046020998,33.83618827,27/38
PINE COVE,10/24/2021 15:00,4.234150767,6.77930113,36.00046215,27/44
BIANCO,10/24/2021 15:00,4.162016787,9.816601994,39.852315,31/40
TUFA,10/24/2021 15:00,7.841161424,26.48011989,49.48116902,31/46
BUCKHORN,10/24/2021 15:00,4.859666869,7.714580735,36.79575351,31/46
GOWAN,10/24/2021 15:00,5.707326907,8.528410035,35.03803937,31/46
SUTT,10/24/2021 15:00,4.552775164,5.599294574,35.20262815,31/46
ANGUS,10/24/2021 15:00,2.280661317,28.0269512,43.21347801,31/46
BLACKHILLS,10/24/2021 15:00,0.957976366,3.781290242,33.37878645,31/46
PYLE,10/24/2021 15:00,3.541623986,8.174327615,39.08211351,28/44
GABBERT,10/24/2021 15:00,4.336588001,8.221548105,34.92071218,31/46
KINSEY,10/24/2021 15:00,7.066661978,4.976054486,30.46849846,31/46
PURCHASE,10/24/2021 15:00,4.907179608,4.039230835,34.6919913,31/46
TUBA,10/24/2021 15:00,7.034040088,14.50937477,41.16406935,31/46
OAK KNOLL,10/24/2021 15:00,2.788966399,4.695508649,30.37685443,31/46
GLASSCOCK,10/24/2021 15:00,5.029120549,5.077970057,34.35740965,31/45
CALSTATE,10/24/2021 15:00,2.052593811,1.563588025,26.49170252,31/46
ACOSTA,10/24/2021 15:00,3.376103509,15.01747675,39.17224632,31/46
GUITAR,10/24/2021 15:00,1.37644563,5.013381282,34.3704161,31/46
SADDLEBACK,10/24/2021 15:00,3.309685984,12.85035375,34.58539503,31/46
BONNEVILLE,10/24/2021 15:00,0,0,23.41047722,28/40
ANTON,10/24/2021 15:00,8.113736673,9.077603827,34.41422181,31/46
OLIVER,10/24/2021 15:00,1.624045173,12.82811099,37.51117394,29/42
CUDDEBACK,10/24/2021 15:00,1.773401746,2.775588186,32.03661312,23/37
DUKE,10/24/2021 15:00,2.71195289,1.470448476,27.43720538,30/46
THACHER,10/24/2021 15:00,0,11.62324297,34.34640949,29/46
STUBBY,10/24/2021 15:00,4.285446392,4.988011498,39.86600865,31/46
SOGGY,10/24/2021 15:00,4.525998046,13.75159288,37.68390985,28/40
WHITECLIFF,10/24/2021 15:00,6.181648529,3.50199454,35.5314466,31/46
IMPALA,10/24/2021 15:00,2.149105351,8.508950405,33.78099837,31/46
GNATCATCHER,10/24/2021 15:00,1.174754986,18.43179439,41.36443416,31/46
ALOLA #2,10/24/2021 15:00,2.446453749,4.72157287,31.11618769,31/44
VARGAS,10/24/2021 15:00,2.472662376,12.22795226,41.64880944,31/46
WINERY,10/24/2021 15:00,2.644943147,8.666432379,37.80530243,29/42
ROUNDEL,10/24/2021 15:00,5.216634723,29.08083871,54.33961415,31/44
MIDDLE ROAD,10/24/2021 15:00,1.779827303,18.96958192,44.02418176,26/42
ICEHOUSE,10/24/2021 15:00,9.244965114,0,33.66641402,31/46
VERDEMONT,10/24/2021 15:00,4.809683244,11.68020753,32.83280946,31/46
OAK GLEN,10/24/2021 15:00,2.355786365,9.432399298,28.08585994,27/41
TAIWAN,10/24/2021 15:00,3.122182491,18.06951855,41.62601801,31/46
FERRARA,10/24/2021 15:00,4.964135959,10.39358092,38.3482554,31/46
